system_id,timezone,station_id,name,short_name,lat,lon,capacity
Bixi_MTL,America/Montreal,526,Bixi_MTL,7013,45.4648769982,-73.6265972257,19
Bixi_MTL,America/Montreal,525,Bixi_MTL,7012,45.5149463569,-73.5562329055,19
Bixi_MTL,America/Montreal,524,Bixi_MTL,7011,45.5199566933,-73.5548166186,23
Bixi_MTL,America/Montreal,523,Bixi_MTL,7010,45.4818450714,-73.630373776,23
Bixi_MTL,America/Montreal,522,Bixi_MTL,7009,45.5159013445,-73.559948355,19
Bixi_MTL,America/Montreal,521,Bixi_MTL,7008,45.5476247342,-73.6120247841,11
Bixi_MTL,America/Montreal,520,Bixi_MTL,7007,45.5129332411,-73.633890152,27
Bixi_MTL,America/Montreal,519,Bixi_MTL,7006,45.5476576061,-73.665561676,19
Bixi_MTL,America/Montreal,518,Bixi_MTL,7005,45.5673520574,-73.653787449,15
Bixi_MTL,America/Montreal,517,Bixi_MTL,7004,45.5498332129,-73.6406325549,31
Bixi_MTL,America/Montreal,516,Bixi_MTL,7003,45.4949814822,-73.5777327418,31
Bixi_MTL,America/Montreal,515,Bixi_MTL,7002,45.5440791531,-73.667357415,19
Bixi_MTL,America/Montreal,514,Bixi_MTL,7001,45.53111686,-73.6322325468,15
Bixi_MTL,America/Montreal,512,Bixi_MTL,6754,45.4575968246,-73.5905285958,23
Bixi_MTL,America/Montreal,511,Bixi_MTL,6753,45.5741470372,-73.5746213794,23
Bixi_MTL,America/Montreal,508,Bixi_MTL,6752,45.5260585102,-73.6129689217,26
Bixi_MTL,America/Montreal,505,Bixi_MTL,6750,45.5287235604,-73.5838589072,19
Bixi_MTL,America/Montreal,504,Bixi_MTL,6749,45.5064211521,-73.5564655066,15
Bixi_MTL,America/Montreal,503,Bixi_MTL,6748,45.4928253095,-73.5579782724,27
Bixi_MTL,America/Montreal,502,Bixi_MTL,6747,45.5305052597,-73.6147083342,19
Bixi_MTL,America/Montreal,501,Bixi_MTL,6746,45.523574794,-73.6234429479,21
Bixi_MTL,America/Montreal,500,Bixi_MTL,6745,45.5274603124,-73.6241751909,19
